1621789402.705705, -0.028, 0.929, 0.0
1621789402.707589, -0.1, 0.906, 0.031
1621789402.7085054, -0.116, 0.912, 0.049
1621789402.7094152, -0.092, 0.898, 0.054
1621789402.7103238, -0.049, 0.891, 0.047
1621789402.7112317, -0.049, 0.891, 0.047
1621789402.7121382, -0.041, 0.918, 0.042
1621789402.713044, -0.065, 0.937, 0.032
1621789402.71395, -0.077, 0.918, 0.064
1621789402.7148592, -0.08, 0.901, 0.038
1621789402.7157657, -0.061, 0.918, 0.019
1621789402.716672, -0.047, 0.901, 0.011
1621789402.7175782, -0.086, 0.901, 0.013
1621789402.718484, -0.143, 0.935, 0.041
1621789402.719389, -0.094, 0.921, 0.071
1621789402.7202945, -0.03, 0.889, 0.062
1621789402.721202, -0.03, 0.889, 0.062
1621789402.7221072, -0.009, 0.894, 0.047
1621789402.7230122, -0.042, 0.918, 0.008
1621789402.7239175, -0.113, 0.946, 0.01
1621789402.7248251, -0.109, 0.927, 0.016
1621789402.72573, -0.062, 0.892, 0.035
1621789402.7266352, -0.058, 0.88, 0.066
1621789402.7275407, -0.094, 0.906, 0.058
1621789402.7284458, -0.103, 0.941, 0.053
1621789402.7293506, -0.062, 0.93, 0.021
1621789402.730256, -0.019, 0.921, 0.009
1621789402.7311614, -0.029, 0.899, 0.013
1621789402.7320662, -0.029, 0.899, 0.013
1621789402.7329702, -0.067, 0.892, 0.025
1621789402.7338753, -0.13, 0.912, 0.046
1621789402.7349014, -0.143, 0.923, 0.038
1621789402.7358134, -0.073, 0.92, 0.04
1621789402.73672, -0.012, 0.878, 0.048
1621789402.737626, -0.03, 0.906, 0.045
1621789402.7385316, -0.09, 0.936, 0.043
1621789402.7394378, -0.106, 0.91, 0.033
1621789402.7403436, -0.073, 0.917, 0.028
1621789402.741249, -0.052, 0.912, 0.003
1621789402.742155, -0.061, 0.906, 0.009
1621789402.74306, -0.1, 0.915, 0.045
1621789402.7439656, -0.1, 0.915, 0.045
1621789402.7448723, -0.117, 0.914, 0.07
1621789402.7457783, -0.08, 0.91, 0.072
1621789402.7466831, -0.036, 0.896, 0.047
1621789402.7475886, -0.035, 0.926, 0.003
1621789402.7484937, -0.048, 0.939, 0.008
1621789402.7493992, -0.09, 0.903, 0.013
1621789402.7503095, -0.134, 0.922, 0.053
1621789402.7512155, -0.092, 0.905, 0.063
1621789402.7521203, -0.046, 0.88, 0.059
1621789402.7530253, -0.049, 0.894, 0.056
1621789402.75393, -0.066, 0.941, 0.0
1621789402.754836, -0.066, 0.941, 0.0
1621789402.755741, -0.07, 0.963, 0.022
1621789402.7566462, -0.066, 0.909, 0.036
1621789402.7575514, -0.076, 0.899, 0.043
1621789402.7584562, -0.075, 0.894, 0.041
1621789402.759361, -0.069, 0.892, 0.039
1621789402.7602665, -0.11, 0.94, 0.038
1621789402.7611713, -0.091, 0.94, 0.041
1621789402.762076, -0.027, 0.899, 0.056
1621789402.762981, -0.033, 0.888, 0.056
1621789402.7638853, -0.068, 0.92, 0.021
1621789402.764792, -0.096, 0.935, 0.014
1621789402.765697, -0.096, 0.935, 0.014
1621789402.7666008, -0.09, 0.907, 0.016
1621789402.7675061, -0.082, 0.913, 0.018
1621789402.7684114, -0.078, 0.902, 0.051
1621789402.7693164, -0.074, 0.889, 0.058
1621789402.770221, -0.075, 0.915, 0.075
1621789402.7711256, -0.07, 0.924, 0.04
1621789402.7720304, -0.053, 0.939, 0.025
1621789402.7729354, -0.05, 0.909, 0.006
1621789402.7738404, -0.056, 0.908, 0.012
1621789402.7747462, -0.091, 0.906, 0.043
1621789402.775653, -0.091, 0.906, 0.043
1621789402.776558, -0.133, 0.888, 0.056
1621789402.7774627, -0.121, 0.923, 0.07
1621789402.7783678, -0.049, 0.917, 0.052
1621789402.7792726, 0.012, 0.899, 0.022
1621789402.7801764, -0.029, 0.914, 0.015
1621789402.7810812, -0.103, 0.935, 0.021
1621789402.7819862, -0.131, 0.934, 0.036
1621789402.7828915, -0.089, 0.89, 0.043
1621789402.7837963, -0.04, 0.886, 0.035
1621789402.784802, -0.046, 0.914, 0.047
1621789402.7857132, -0.097, 0.93, 0.036
1621789402.7867727, -0.109, 0.939, 0.058
1621789402.7877476, -0.059, 0.902, 0.054
1621789402.7886794, -0.01, 0.897, 0.036
1621789402.789597, -0.041, 0.909, 0.022
1621789402.7905104, -0.041, 0.909, 0.022
1621789402.7914596, -0.105, 0.922, 0.009
1621789402.792399, -0.131, 0.943, 0.024
1621789402.7933295, -0.095, 0.903, 0.056
1621789402.7942448, -0.054, 0.881, 0.065
1621789402.7951882, -0.038, 0.91, 0.052
1621789402.7961378, -0.047, 0.913, 0.029
1621789402.7970698, -0.081, 0.94, 0.019
1621789402.798004, -0.098, 0.938, -0.001
1621789402.7989616, -0.059, 0.907, 0.022
1621789402.7999012, -0.06, 0.887, 0.054
1621789402.800846, -0.105, 0.885, 0.069
1621789402.801795, -0.117, 0.928, 0.062
1621789402.8027387, -0.069, 0.94, 0.043
1621789402.8036733, -0.011, 0.919, 0.017
1621789402.80466, -0.028, 0.915, 0.02
1621789402.8056004, -0.058, 0.903, 0.026
1621789402.807296, -0.094, 0.914, 0.028
1621789402.8082743, -0.127, 0.915, 0.044
1621789402.809214, -0.102, 0.908, 0.031
1621789402.8101463, -0.05, 0.905, 0.051
1621789402.8110688, -0.045, 0.907, 0.037
1621789402.8120122, -0.055, 0.93, 0.053
1621789402.812954, -0.079, 0.905, 0.05
1621789402.813901, -0.078, 0.915, 0.039
1621789402.8148544, -0.05, 0.922, 0.014
1621789402.8158004, -0.046, 0.904, 0.005
1621789402.8167267, -0.083, 0.908, 0.024
1621789402.8176405, -0.123, 0.906, 0.041
1621789402.8185472, -0.117, 0.913, 0.071
1621789402.8194532, -0.066, 0.901, 0.065
1621789402.8203597, -0.004, 0.896, 0.033
1621789402.8212657, -0.003, 0.921, 0.009
1621789402.822172, -0.003, 0.921, 0.009
1621789402.823078, -0.075, 0.93, 0.007
1621789402.823988, -0.14, 0.935, 0.022
1621789402.824899, -0.111, 0.917, 0.05
1621789402.8258057, -0.042, 0.866, 0.071
1621789402.8267117, -0.059, 0.878, 0.067
1621789402.8276186, -0.091, 0.947, 0.034
1621789402.8285255, -0.061, 0.946, 0.011
1621789402.8294315, -0.044, 0.908, 0.029
1621789402.8303373, -0.06, 0.898, 0.035
1621789402.8312435, -0.074, 0.916, 0.034
1621789402.8321488, -0.078, 0.892, 0.043
1621789402.8330536, -0.078, 0.892, 0.043
1621789402.8339589, -0.105, 0.906, 0.029
1621789402.8348656, -0.112, 0.947, 0.047
1621789402.8357713, -0.043, 0.912, 0.042
1621789402.836677, -0.007, 0.89, 0.049
1621789402.8375828, -0.047, 0.894, 0.037
1621789402.8384886, -0.094, 0.935, 0.01
1621789402.839394, -0.1, 0.935, 0.034
1621789402.8403, -0.082, 0.897, -0.005
1621789402.8412063, -0.072, 0.914, 0.02
1621789402.842112, -0.066, 0.891, 0.059
1621789402.8430183, -0.066, 0.891, 0.059
1621789402.8439267, -0.083, 0.903, 0.062
1621789402.8448346, -0.11, 0.933, 0.07
1621789402.8457396, -0.058, 0.918, 0.034
1621789402.8466444, -0.006, 0.914, 0.007
1621789402.84755, -0.025, 0.901, -0.001
1621789402.8484576, -0.095, 0.92, 0.018
1621789402.8493638, -0.158, 0.919, 0.053
1621789402.850269, -0.123, 0.895, 0.062
1621789402.8511746, -0.049, 0.904, 0.061
1621789402.8520803, -0.014, 0.897, 0.038
1621789402.8529854, -0.032, 0.921, 0.023
1621789402.8538907, -0.032, 0.921, 0.023
1621789402.8547988, -0.085, 0.938, 0.034
1621789402.855705, -0.102, 0.917, 0.02
1621789402.8566108, -0.083, 0.91, 0.041
1621789402.8575206, -0.065, 0.887, 0.037
1621789402.8584263, -0.065, 0.908, 0.021
1621789402.8593316, -0.087, 0.923, 0.044
1621789402.8602357, -0.108, 0.92, 0.042
1621789402.8611412, -0.076, 0.929, 0.073
1621789402.862047, -0.016, 0.88, 0.054
1621789402.8629525, -0.032, 0.901, 0.033
1621789402.8638577, -0.089, 0.94, 0.021
1621789402.8647647, -0.089, 0.94, 0.021
1621789402.8656704, -0.104, 0.931, -0.006
1621789402.8665764, -0.091, 0.918, 0.036
1621789402.867482, -0.077, 0.877, 0.057
1621789402.8683877, -0.07, 0.901, 0.069
1621789402.869293, -0.063, 0.919, 0.065
1621789402.870199, -0.062, 0.915, 0.032
1621789402.871106, -0.067, 0.938, 0.024
1621789402.8720112, -0.066, 0.914, 0.005
1621789402.872916, -0.07, 0.925, 0.022
1621789402.8738213, -0.071, 0.896, 0.061
1621789402.8747337, -0.071, 0.896, 0.061
1621789402.8756416, -0.093, 0.866, 0.052
1621789402.8765466, -0.113, 0.936, 0.059
1621789402.8774517, -0.051, 0.939, 0.029
1621789402.878357, -0.013, 0.92, 0.024
1621789402.879262, -0.041, 0.896, 0.042
1621789402.8801668, -0.083, 0.91, 0.011
1621789402.881072, -0.117, 0.938, 0.035
1621789402.8819773, -0.105, 0.907, 0.027
1621789402.882883, -0.068, 0.915, 0.036
1621789402.8837886, -0.033, 0.891, 0.055
1621789402.8846953, -0.047, 0.898, 0.047
1621789402.8856008, -0.047, 0.898, 0.047
1621789402.8865058, -0.112, 0.94, 0.057
1621789402.887411, -0.1, 0.925, 0.049
1621789402.8883173, -0.034, 0.901, 0.046
1621789402.8894074, -0.032, 0.891, 0.014
1621789402.8903217, -0.068, 0.929, -0.017
1621789402.891229, -0.098, 0.928, 0.025
1621789402.892135, -0.124, 0.889, 0.065
1621789402.8930407, -0.11, 0.917, 0.081
1621789402.8939457, -0.035, 0.908, 0.059
1621789402.8948562, 0.008, 0.891, 0.028
1621789402.8957636, -0.035, 0.928, 0.015
1621789402.8966718, -0.099, 0.945, -0.001
1621789402.897581, -0.111, 0.932, 0.034
1621789402.8984888, -0.111, 0.932, 0.034
1621789402.8993964, -0.084, 0.879, 0.049
1621789402.9003036, -0.067, 0.887, 0.052
1621789402.9012096, -0.074, 0.918, 0.055
1621789402.902116, -0.081, 0.914, 0.032
1621789402.9030228, -0.086, 0.941, 0.031
1621789402.9039302, -0.053, 0.923, 0.037
1621789402.9048376, -0.02, 0.896, 0.037
1621789402.9057448, -0.055, 0.896, 0.036
1621789402.9072468, -0.116, 0.917, 0.013
1621789402.9081855, -0.128, 0.94, 0.034
1621789402.9090962, -0.085, 0.901, 0.05
1621789402.9100049, -0.03, 0.902, 0.058
1621789402.9109123, -0.028, 0.9, 0.065
1621789402.9118195, -0.08, 0.911, 0.053
1621789402.9127269, -0.111, 0.956, 0.035
1621789402.9136345, -0.063, 0.928, 0.006
1621789402.9145415, -0.026, 0.9, 0.003
1621789402.91545, -0.058, 0.895, 0.037
1621789402.9163575, -0.107, 0.907, 0.057
1621789402.9172657, -0.107, 0.907, 0.057
1621789402.9181724, -0.128, 0.93, 0.071
1621789402.9190788, -0.074, 0.902, 0.052
1621789402.919986, -0.013, 0.899, 0.019
1621789402.9208932, -0.01, 0.919, 0.006
1621789402.9218, -0.065, 0.916, 0.009
1621789402.922708, -0.13, 0.93, 0.037
1621789402.9236152, -0.131, 0.907, 0.041
1621789402.9245224, -0.063, 0.888, 0.058
1621789402.925435, -0.042, 0.904, 0.047
1621789402.9263504, -0.05, 0.914, 0.023
1621789402.9272997, -0.067, 0.935, 0.028
1621789402.928254, -0.073, 0.923, 0.042
1621789402.9292023, -0.073, 0.923, 0.042
1621789402.9301236, -0.067, 0.901, 0.031
1621789402.931039, -0.072, 0.898, 0.031
1621789402.9319866, -0.087, 0.904, 0.02
1621789402.9329348, -0.095, 0.928, 0.034
1621789402.9338737, -0.088, 0.918, 0.053
1621789402.9347897, -0.077, 0.917, 0.062
1621789402.9357035, -0.045, 0.904, 0.073
1621789402.936639, -0.041, 0.896, 0.047
1621789402.9375682, -0.058, 0.926, 0.022
1621789402.9385118, -0.062, 0.925, 0.001
1621789402.939456, -0.084, 0.918, 0.008
1621789402.940394, -0.115, 0.903, 0.042
1621789402.9413366, -0.103, 0.903, 0.063
1621789402.9422941, -0.06, 0.901, 0.076
1621789402.9432523, -0.045, 0.896, 0.058
1621789402.9441886, -0.072, 0.94, 0.031
1621789402.9451394, -0.071, 0.936, 0.015
1621789402.9460897, -0.043, 0.912, 0.013
1621789402.947024, -0.043, 0.912, 0.013
1621789402.9479628, -0.056, 0.903, 0.034
1621789402.9488971, -0.098, 0.884, 0.041
1621789402.9498477, -0.138, 0.915, 0.054
1621789402.9507928, -0.11, 0.935, 0.052
1621789402.9517426, -0.03, 0.918, 0.021
1621789402.9526753, -0.013, 0.894, 0.048
1621789402.953615, -0.053, 0.894, 0.038
