1621791598.5259728, -0.112, 0.927, 0.071
1621791598.5275548, -0.1, 0.931, 0.07
1621791598.529077, -0.056, 0.898, 0.001
1621791598.530597, -0.058, 0.9, 0.01
1621791598.5321121, -0.082, 0.918, 0.101
1621791598.5336282, -0.07, 0.932, 0.092
1621791598.5351453, -0.061, 0.895, -0.01
1621791598.536661, -0.091, 0.902, -0.002
1621791598.5381744, -0.079, 0.942, 0.089
1621791598.5396883, -0.028, 0.909, 0.108
1621791598.5412025, -0.05, 0.901, 0.018
1621791598.5427144, -0.109, 0.913, 0.02
1621791598.5442271, -0.132, 0.94, 0.074
1621791598.5457506, -0.017, 0.906, 0.069
1621791598.5473104, 0.007, 0.873, 0.042
1621791598.548864, -0.104, 0.909, 0.033
1621791598.5504067, -0.1, 0.937, 0.083
1621791598.5519319, -0.075, 0.916, 0.064
1621791598.5534487, -0.062, 0.906, 0.024
1621791598.5551531, -0.077, 0.911, 0.021
1621791598.5567186, -0.044, 0.914, 0.116
1621791598.5577085, -0.052, 0.911, 0.075
1621791598.5586224, -0.088, 0.913, 0.028
1621791598.5595536, -0.125, 0.914, -0.009
1621791598.5604913, -0.125, 0.914, -0.009
1621791598.5614276, -0.104, 0.924, 0.001
1621791598.5623753, -0.057, 0.912, 0.055
1621791598.5633185, -0.055, 0.911, 0.105
1621791598.5642626, -0.056, 0.929, 0.101
1621791598.5652127, -0.034, 0.909, 0.053
1621791598.5661478, -0.05, 0.885, 0.009
1621791598.5670981, -0.094, 0.897, 0.001
1621791598.5680382, -0.123, 0.928, 0.019
1621791598.5689697, -0.111, 0.946, 0.06
1621791598.5699074, -0.076, 0.913, 0.088
1621791598.570855, -0.049, 0.904, 0.069
1621791598.5718167, -0.032, 0.907, 0.024
1621791598.5727532, -0.034, 0.883, 0.007
1621791598.5736918, -0.076, 0.896, 0.043
1621791598.5746531, -0.124, 0.936, 0.072
1621791598.5755835, -0.113, 0.952, 0.066
1621791598.5765164, -0.079, 0.917, 0.052
1621791598.5774558, -0.053, 0.894, 0.021
1621791598.5783954, -0.044, 0.899, 0.009
1621791598.5793412, -0.057, 0.909, 0.031
1621791598.5802658, -0.057, 0.909, 0.031
