1621789973.8339434, 0.047, 0.92, -0.011
1621789973.8357222, -0.177, 0.901, -0.006
1621789973.8374333, -0.08, 0.912, 0.156
1621789973.8391376, 0.019, 0.919, 0.102
1621789973.8408377, -0.047, 0.911, -0.081
1621789973.8425386, -0.18, 0.915, 0.091
1621789973.8442385, -0.11, 0.918, 0.171
1621789973.8459418, 0.02, 0.91, 0.012
1621789973.84764, -0.101, 0.903, -0.063
1621789973.84934, -0.156, 0.931, 0.149
1621789973.8510392, -0.053, 0.923, 0.18
1621789973.852742, 0.01, 0.905, -0.071
1621789973.8544407, -0.164, 0.918, 0.014
1621789973.8562796, -0.076, 0.927, 0.168
1621789973.857982, 0.023, 0.924, 0.1
1621789973.8591516, 0.028, 0.905, -0.024
1621789973.8600576, -0.038, 0.907, -0.095
1621789973.860964, -0.136, 0.905, -0.031
1621789973.86187, -0.187, 0.909, 0.098
1621789973.862776, -0.141, 0.922, 0.15
1621789973.8636816, -0.05, 0.915, 0.115
1621789973.8646483, 0.015, 0.912, 0.028
1621789973.865555, 0.003, 0.91, -0.028
1621789973.8664596, -0.053, 0.918, -0.018
1621789973.8673642, -0.107, 0.918, 0.058
1621789973.8682692, -0.15, 0.904, 0.12
1621789973.8691747, -0.142, 0.913, 0.085
1621789973.8700802, -0.142, 0.913, 0.085
1621789973.870985, -0.074, 0.908, 0.039
1621789973.8718896, -0.007, 0.906, 0.001
1621789973.8727953, -0.007, 0.919, -0.012
1621789973.8737001, -0.051, 0.919, 0.019
1621789973.8746076, -0.1, 0.918, 0.071
1621789973.8755133, -0.132, 0.911, 0.102
1621789973.8764184, -0.109, 0.916, 0.063
1621789973.877323, -0.045, 0.905, 0.029
1621789973.8782287, -0.009, 0.896, 0.003
1621789973.8791337, -0.026, 0.918, -0.012
1621789973.8800383, -0.077, 0.917, 0.022
1621789973.8809426, -0.077, 0.917, 0.022
1621789973.8818474, -0.114, 0.92, 0.075
1621789973.8827534, -0.131, 0.917, 0.094
1621789973.8836584, -0.099, 0.911, 0.071
1621789973.8845954, -0.026, 0.908, 0.051
1621789973.8855112, 0.0, 0.909, 0.017
1621789973.8864427, -0.043, 0.92, -0.008
1621789973.887401, -0.118, 0.905, 0.013
