1621790042.998149, -0.093, 0.909, 0.067
1621790042.9995723, -0.054, 0.904, 0.043
1621790043.0009382, -0.042, 0.915, -0.024
1621790043.0023024, -0.105, 0.912, 0.02
1621790043.003664, -0.154, 0.907, 0.072
1621790043.0050411, -0.042, 0.918, 0.111
1621790043.0064042, 0.016, 0.919, 0.066
1621790043.0077624, -0.074, 0.912, -0.015
1621790043.0091224, -0.141, 0.899, 0.029
1621790043.0104816, -0.151, 0.904, 0.061
1621790043.0118392, -0.034, 0.914, 0.053
1621790043.0131974, -0.023, 0.916, 0.038
1621790043.0145931, -0.046, 0.914, 0.015
1621790043.0159543, -0.102, 0.909, 0.085
1621790043.0173128, -0.108, 0.921, 0.065
1621790043.0186708, -0.044, 0.911, 0.027
1621790043.0200284, -0.015, 0.905, -0.007
1621790043.0213861, -0.034, 0.904, 0.007
1621790043.0227442, -0.154, 0.92, 0.085
1621790043.0241022, -0.115, 0.922, 0.099
1621790043.025461, -0.044, 0.915, 0.082
1621790043.026819, 0.003, 0.914, -0.023
1621790043.0281782, -0.094, 0.909, 0.013
1621790043.029536, -0.138, 0.917, 0.101
1621790043.0308936, -0.044, 0.912, 0.101
1621790043.0322511, 0.001, 0.909, 0.027
1621790043.0336108, -0.101, 0.906, -0.007
1621790043.034973, -0.155, 0.905, 0.072
1621790043.0363314, -0.122, 0.917, 0.124
1621790043.0376904, 0.015, 0.92, 0.05
1621790043.0390472, 0.023, 0.913, -0.053
1621790043.0404058, -0.064, 0.9, -0.054
1621790043.0417638, -0.205, 0.916, 0.095
1621790043.0431314, -0.107, 0.926, 0.155
1621790043.0444896, 0.073, 0.91, -0.036
1621790043.0458496, -0.015, 0.905, -0.07
1621790043.0472093, -0.172, 0.906, 0.005
1621790043.0485673, -0.104, 0.932, 0.18
1621790043.0499253, 0.032, 0.923, 0.092
1621790043.0512817, 0.079, 0.919, -0.073
1621790043.0526395, -0.22, 0.899, -0.013
1621790043.0539968, -0.235, 0.92, 0.164
1621790043.0553718, 0.075, 0.927, 0.138
1621790043.0567641, 0.122, 0.922, -0.067
1621790043.0583053, -0.238, 0.895, -0.066
1621790043.0597124, -0.272, 0.925, 0.139
1621790043.0611029, -0.099, 0.934, 0.252
1621790043.0624735, 0.131, 0.919, -0.091
1621790043.0638428, -0.083, 0.885, -0.177
1621790043.0653708, -0.277, 0.926, 0.195
1621790043.06678, -0.042, 0.932, 0.281
1621790043.0681612, 0.098, 0.903, -0.118
1621790043.0695314, -0.103, 0.864, -0.179
1621790043.0709183, -0.301, 0.875, -0.023
1621790043.0723155, -0.049, 0.958, 0.279
1621790043.0737274, 0.128, 0.947, 0.1
1621790043.075125, -0.13, 0.863, -0.168
1621790043.0765314, -0.261, 0.881, 0.011
1621790043.077931, -0.199, 0.943, 0.236
1621790043.079356, 0.164, 0.945, 0.053
1621790043.0807836, 0.026, 0.896, -0.147
1621790043.0821817, -0.301, 0.896, 0.061
1621790043.0835829, -0.13, 0.932, 0.269
1621790043.0849833, 0.166, 0.95, 0.027
1621790043.0863853, -0.03, 0.884, -0.14
1621790043.087791, -0.258, 0.849, -0.103
1621790043.0892053, -0.069, 0.942, 0.204
1621790043.0905983, 0.122, 0.966, 0.123
1621790043.0919857, -0.171, 0.871, -0.12
1621790043.0933704, -0.267, 0.854, 0.013
1621790043.0948048, -0.156, 0.906, 0.183
1621790043.0962052, 0.109, 0.966, 0.069
1621790043.097602, -0.04, 0.914, -0.094
1621790043.0999465, -0.085, 0.929, 0.135
1621790043.101383, 0.05, 0.963, 0.127
1621790043.102762, -0.093, 0.893, -0.025
1621790043.1041276, -0.174, 0.871, 0.014
1621790043.1054947, -0.139, 0.887, 0.078
1621790043.106857, 0.033, 0.951, 0.049
1621790043.1082168, -0.044, 0.924, -0.005
1621790043.1095767, -0.136, 0.896, 0.008
1621790043.1109366, -0.072, 0.909, 0.083
1621790043.1122963, -0.013, 0.946, 0.06
1621790043.1136546, -0.106, 0.929, 0.039
1621790043.1150162, -0.117, 0.885, 0.054
1621790043.1163747, -0.067, 0.885, 0.066
1621790043.117733, -0.042, 0.942, 0.025
1621790043.1190913, -0.094, 0.93, 0.034
1621790043.1204498, -0.122, 0.887, 0.054
1621790043.1218092, -0.051, 0.917, 0.034
1621790043.123168, -0.063, 0.937, 0.003
1621790043.1245267, -0.091, 0.905, 0.073
1621790043.1258872, -0.044, 0.876, 0.083
1621790043.1272457, -0.011, 0.908, 0.073
1621790043.128604, -0.114, 0.926, -0.01
1621790043.1299624, -0.107, 0.911, 0.024
1621790043.1313212, -0.071, 0.886, 0.051
1621790043.1326797, -0.058, 0.936, 0.054
1621790043.1340592, -0.099, 0.924, 0.061
1621790043.135422, -0.042, 0.897, 0.063
1621790043.136781, -0.027, 0.912, 0.049
1621790043.1381392, -0.07, 0.936, 0.01
1621790043.1394985, -0.12, 0.904, 0.026
1621790043.140858, -0.059, 0.892, 0.054
1621790043.142216, -0.013, 0.902, 0.084
1621790043.143574, -0.117, 0.919, 0.054
1621790043.1449342, -0.113, 0.9, 0.041
1621790043.146294, -0.017, 0.908, 0.048
1621790043.1476676, -0.044, 0.933, 0.016
1621790043.1490257, -0.098, 0.934, 0.042
1621790043.150384, -0.081, 0.893, 0.048
1621790043.1517456, -0.042, 0.896, 0.055
1621790043.153103, -0.068, 0.932, 0.038
1621790043.1544607, -0.083, 0.903, 0.032
1621790043.1559427, -0.055, 0.893, 0.042
1621790043.1573036, -0.056, 0.925, 0.038
1621790043.1588714, -0.097, 0.936, 0.069
1621790043.16057, -0.062, 0.897, 0.037
1621790043.1622682, -0.077, 0.913, 0.021
